frame x y z 
1847 6.39704 4.06526 -681.601
1848 6.39575 4.06217 -698.457
1849 6.39446 4.05909 -715.325
1850 6.39317 4.05601 -732.203
1851 6.39188 4.05292 -749.093
1852 6.39059 4.04984 -765.993
1853 6.3893 4.04676 -782.904
1854 6.38801 4.04368 -799.826
1855 6.38672 4.04059 -816.759
1856 6.38543 4.03751 -833.702
1857 6.38414 4.03443 -850.657
1858 6.38285 4.03134 -867.622
1859 6.38156 4.02826 -884.598
1860 6.38027 4.02518 -901.586
1861 6.37898 4.02209 -918.584
1862 6.37769 4.01901 -935.592
1863 6.3764 4.01593 -952.612
1864 6.37511 4.01285 -969.643
1865 6.37382 4.00976 -986.684
1866 6.37253 4.00668 -1003.74
1867 6.37124 4.0036 -1020.8
1868 6.36995 4.00051 -1037.87
1869 6.36866 3.99743 -1054.96
1870 6.36737 3.99435 -1072.05
1871 6.36608 3.99126 -1089.16
1872 6.36479 3.98818 -1106.28
1873 6.3635 3.9851 -1123.41
1874 6.36221 3.98202 -1140.55
1875 6.36092 3.97893 -1157.7
1876 6.35963 3.97585 -1174.86
1877 6.35834 3.97277 -1192.03
1878 6.35705 3.96968 -1209.21
1879 6.35576 3.9666 -1226.41
1880 6.35447 3.96352 -1243.61
1881 6.35318 3.96043 -1260.83
1882 6.35189 3.95735 -1278.05
1883 6.3506 3.95427 -1295.29
1884 6.34931 3.95119 -1312.54
1885 6.34802 3.9481 -1329.8
1886 5.12198 4.13001 2.48348
1887 5.12361 3.90632 2.66345
1888 5.10504 3.69726 2.83756
1889 5.10089 3.48225 2.99621
1890 5.08426 3.27304 3.16378
1891 5.08163 3.06999 3.30643
1892 5.07417 2.86753 3.40874
1893 5.05573 2.6576 3.54364
1894 5.07085 2.45682 3.63071
1895 5.04361 2.24997 3.72562
1896 5.06224 4.92288 0.104784
1897 5.06616 1.83943 3.88347
1898 5.04315 1.63847 3.93664
1899 5.14066 4.81357 0.180888
1900 5.00528 1.23808 4.0148
1901 5.00399 1.235 -13.4179
1902 5.0027 1.23191 -30.8614
1903 5.12791 4.74383 1.64608
1904 4.98348 0.443812 4.08476
1905 4.98117 0.246635 4.056
1906 4.98306 0.0529605 4.03093
1907 4.98536 -0.143796 3.99251
1908 4.9615 -0.339898 3.95636
1909 4.96105 -0.524969 3.90746
1910 4.95506 -0.718139 3.83122
1911 4.95377 -0.721222 -13.7101
1912 4.96493 4.6612 1.32843
1913 4.96364 4.65812 -16.2346
1914 4.96235 4.65503 -33.8086
1915 4.96106 4.65195 -51.3934
1916 4.95977 4.64887 -68.9891
1917 4.95848 4.64578 -86.5956
1918 5.12845 4.93788 1.64737
1919 4.94057 -1.35503 2.89747
1920 4.93182 -1.26205 2.77561
1921 4.93142 -1.1545 2.61335
1922 4.93013 -1.15758 -15.0475
1923 4.92884 -1.16067 -32.7193
1924 4.92892 -0.879401 2.1522
1925 4.9404 -0.770732 1.94349
1926 4.93054 -0.648449 1.74656
1927 5.45769 4.81927 0.282376
1928 5.22517 4.89489 0.561492
1929 4.91489 -0.355087 1.09067
1930 4.91707 -0.254036 0.863466
1931 4.9236 -0.162084 0.604203
1932 4.96408 -0.267289 0.263871
1933 4.88688 0.0407029 0.145409
1934 4.88393 0.144076 0.321123
1935 4.89857 0.228763 0.474367
1936 4.89936 0.314007 0.652187
1937 4.89754 0.400028 0.817953
1938 4.91099 0.47752 0.97129
1939 4.89661 0.582885 1.11811
1940 4.90652 0.64943 1.22958
1941 4.89961 0.75816 1.37121
1942 4.89924 0.823638 1.46843
1943 4.88952 0.934161 1.57992
1944 4.88417 1.02794 1.65
1945 4.8924 1.11126 1.73565
1946 4.9029 1.20191 1.80428
1947 4.89459 1.29291 1.85256
1948 4.89458 1.38108 1.8909
1949 4.89613 1.46391 1.92616
1950 4.88972 1.5478 1.95048
1951 4.89066 1.63513 1.95768
1952 4.8864 1.72877 1.95032
1953 4.88895 1.80644 1.95154
1954 4.88897 1.89751 1.92479
1955 4.8911 1.9858 1.88569
1956 4.89078 2.06945 1.85233
1957 4.89024 2.16132 1.78565
1958 4.89716 2.24401 1.72765
1959 4.90021 2.32493 1.64658
1960 4.88682 2.41218 1.5625
1961 4.8985 2.51085 1.45289
1962 4.96059 2.58199 1.30129
1963 4.89723 2.67141 1.23034
1964 4.89638 2.75609 1.11058
1965 4.87686 2.85535 0.964433
1966 4.88115 2.92895 0.817452
1967 4.71361 4.37949 0.0784959
1968 4.92593 3.09109 0.497833
1969 4.99751 4.25347 1.71025
1970 4.88676 3.2626 0.13419
1971 4.89527 3.30549 0.136003
1972 4.89398 3.30241 -18.0682
1973 4.90646 3.49692 0.505938
1974 4.93654 3.57863 0.599886
1975 4.9551 3.67248 0.706406
1976 4.95381 3.6694 -17.5413
1977 4.95252 3.66631 -35.7999
1978 4.95123 3.66323 -54.0693
1979 4.94994 3.66015 -72.3496
1980 4.94865 3.65706 -90.6408
1981 4.94736 3.65398 -108.943
1982 4.94607 3.6509 -127.256
1983 4.94478 3.64782 -145.579
1984 4.94349 3.64473 -163.914
1985 4.9422 3.64165 -182.26
1986 4.94091 3.63857 -200.616
1987 4.93962 3.63548 -218.983
1988 4.93833 3.6324 -237.361
1989 4.93704 3.62932 -255.75
1990 4.93575 3.62623 -274.15
1991 4.93446 3.62315 -292.561
1992 4.93317 3.62007 -310.982
1993 4.93188 3.61699 -329.415
1994 4.93059 3.6139 -347.858
1995 4.9293 3.61082 -366.312
1996 4.92801 3.60774 -384.777
1997 4.92672 3.60465 -403.253
1998 4.92543 3.60157 -421.74
1999 4.92414 3.59849 -440.238
2000 4.92285 3.5954 -458.746
2001 4.92156 3.59232 -477.266
2002 4.92027 3.58924 -495.796
2003 4.91898 3.58616 -514.337
2004 4.91769 3.58307 -532.889
2005 4.9164 3.57999 -551.452
2006 4.91511 3.57691 -570.026
2007 4.91382 3.57382 -588.61
2008 4.91253 3.57074 -607.206
2009 4.597 4.62146 1.45111
2010 4.59571 4.61838 -17.1661
2011 4.55198 4.65823 1.40342
2012 4.55069 4.65515 -17.2355
2013 4.60104 4.71637 1.4578
2014 4.59975 4.71329 -17.2028
2015 4.6747 4.8024 0.346317
2016 4.67341 4.79932 -18.3361
2017 4.67212 4.79623 -37.0293
2018 4.67083 4.79315 -55.7334
2019 4.66954 4.79007 -74.4484
2020 4.66825 4.78698 -93.1743
2021 4.66696 4.7839 -111.911
2022 4.66567 4.78082 -130.659
2023 4.66438 4.77774 -149.417
2024 4.66309 4.77465 -168.186
2025 4.6618 4.77157 -186.967
2026 4.66051 4.76849 -205.758
2027 4.65922 4.7654 -224.559
2028 4.65793 4.76232 -243.372
2029 4.65664 4.75924 -262.196
2030 4.65535 4.75615 -281.03
2031 4.65406 4.75307 -299.876
2032 4.65277 4.74999 -318.732
2033 4.79454 5.02686 0.118489
2034 4.79325 5.02378 -18.7595
2035 4.79196 5.02069 -37.6484
2036 4.79067 5.01761 -56.5481
2037 4.78938 5.01453 -75.4587
2038 4.47437 4.47872 0.125688
2039 4.88335 4.77255 0.167363
2040 3.77834 4.0304 2.5608
2041 3.77705 4.02732 -16.3933
2042 3.48846 3.70409 2.92537
2043 3.33008 3.58621 3.00817
2044 3.19554 3.41794 3.1805
2045 3.04771 3.25701 3.33671
2046 2.90577 3.0995 3.45473
2047 2.7395 2.93842 3.58109
2048 2.62117 2.78245 3.69996
2049 2.48011 2.62997 3.79152
2050 2.47882 2.62689 -15.2603
2051 2.47753 2.6238 -34.3231
2052 2.02824 2.17259 4.01886
2053 1.89739 2.01246 4.08296
2054 1.74691 1.86144 4.12721
2055 1.60224 1.70147 4.16735
2056 1.60095 1.69839 -14.9497
2057 1.32531 1.39691 4.1988
2058 1.18705 1.24378 4.19986
2059 1.04288 1.10209 4.18631
2060 0.883556 0.952684 4.15995
2061 0.781301 0.791845 4.13737
2062 0.613247 0.662488 4.0845
2063 0.611957 0.659405 -15.1086
2064 4.4669 4.11442 1.21531
2065 4.42761 4.10156 1.19868
2066 4.42576 4.1568 1.17726
2067 4.42319 4.15316 1.12805
2068 4.4219 4.15008 -18.1194
2069 4.42061 4.14699 -37.3778
2070 4.41932 4.14391 -56.647
2071 4.41803 4.14083 -75.927
2072 4.41674 4.13774 -95.218
2073 4.41545 4.13466 -114.52
2074 4.41416 4.13158 -133.832
2075 4.41287 4.1285 -153.156
2076 4.41158 4.12541 -172.49
2077 4.41029 4.12233 -191.836
2078 4.72533 4.42749 0.648816
2079 4.72404 4.42441 -18.7182
2080 4.72275 4.42132 -38.0961
2081 4.72146 4.41824 -57.4848
2082 4.72017 4.41516 -76.8844
2083 4.656 4.34682 1.73984
2084 4.65471 4.34374 -17.6815
2085 4.65342 4.34065 -37.1137
2086 4.65213 4.33757 -56.5568
2087 4.65084 4.33449 -76.0107
2088 4.64955 4.3314 -95.4755
2089 4.64826 4.32832 -114.951
2090 4.64697 4.32524 -134.438
2091 4.64568 4.32216 -153.935
2092 4.64439 4.31907 -173.443
2093 4.6431 4.31599 -192.963
2094 4.64181 4.31291 -212.493
2095 4.64052 4.30982 -232.033
2096 4.63923 4.30674 -251.585
2097 4.63794 4.30366 -271.148
2098 4.63665 4.30057 -290.721
2099 4.63536 4.29749 -310.306
2100 4.63407 4.29441 -329.901
2101 4.63278 4.29133 -349.507
2102 4.63149 4.28824 -369.124
2103 4.6302 4.28516 -388.752
2104 4.62891 4.28208 -408.39
2105 4.62762 4.27899 -428.04
2106 4.62633 4.27591 -447.7
2107 4.62504 4.27283 -467.372
2108 4.62375 4.26974 -487.054
2109 4.62246 4.26666 -506.747
2110 4.62117 4.26358 -526.451
2111 4.61988 4.2605 -546.165
2112 4.61859 4.25741 -565.891
2113 4.6173 4.25433 -585.628
2114 4.61601 4.25125 -605.375
2115 4.61472 4.24816 -625.133
2116 4.61343 4.24508 -644.902
2117 4.61214 4.242 -664.682
2118 4.61085 4.23891 -684.473
2119 4.60956 4.23583 -704.275
2120 4.60827 4.23275 -724.087
2121 4.60698 4.22967 -743.911
2122 4.60569 4.22658 -763.745
2123 4.6044 4.2235 -783.59
2124 4.60311 4.22042 -803.446
2125 4.60182 4.21733 -823.313
2126 4.60053 4.21425 -843.191
2127 4.59924 4.21117 -863.079
2128 4.59795 4.20808 -882.979
2129 4.59666 4.205 -902.889
2130 4.59537 4.20192 -922.81
2131 4.59408 4.19884 -942.743
2132 4.59279 4.19575 -962.685
2133 4.5915 4.19267 -982.639
2134 4.59021 4.18959 -1002.6
2135 4.58892 4.1865 -1022.58
2136 4.58763 4.18342 -1042.57
2137 4.58634 4.18034 -1062.56
2138 4.58505 4.17725 -1082.57
2139 4.58376 4.17417 -1102.59
2140 4.58247 4.17109 -1122.62
2141 4.58118 4.16801 -1142.66
2142 4.57989 4.16492 -1162.71
2143 4.5786 4.16184 -1182.78
2144 4.57731 4.15876 -1202.85
2145 4.57602 4.15567 -1222.93
2146 4.57473 4.15259 -1243.03
2147 4.57344 4.14951 -1263.13
2148 4.57215 4.14642 -1283.25
2149 4.57086 4.14334 -1303.38
2150 4.56957 4.14026 -1323.52
2151 4.56828 4.13718 -1343.67
2152 4.56699 4.13409 -1363.83
2153 4.5657 4.13101 -1384
2154 4.56441 4.12793 -1404.18
2155 4.56312 4.12484 -1424.37
2156 4.56183 4.12176 -1444.58
2157 4.56054 4.11868 -1464.79
2158 4.55925 4.11559 -1485.02
2159 4.55796 4.11251 -1505.25
2160 4.55667 4.10943 -1525.5
2161 4.55538 4.10635 -1545.76
2162 4.55409 4.10326 -1566.03
2163 4.5528 4.10018 -1586.31
2164 4.55151 4.0971 -1606.6
2165 4.55022 4.09401 -1626.9
2166 4.54893 4.09093 -1647.21
2167 4.54764 4.08785 -1667.54
2168 4.54635 4.08476 -1687.87
2169 4.54506 4.08168 -1708.21
2170 4.54377 4.0786 -1728.57
2171 4.54248 4.07552 -1748.94
2172 4.54119 4.07243 -1769.31
2173 4.5399 4.06935 -1789.7
2174 -1.91448 -3.5467 0.252209
2175 -1.91577 -3.54978 -20.158
2176 -1.91706 -3.55287 -40.5791
2177 -1.91835 -3.55595 -61.0111
2178 -1.91964 -3.55903 -81.454
2179 -1.92093 -3.56212 -101.908
2180 -1.92222 -3.5652 -122.372
2181 -1.92351 -3.56828 -142.848
2182 -1.9248 -3.57136 -163.334
2183 -1.92609 -3.57445 -183.831
2184 -1.92738 -3.57753 -204.339
2185 -1.92867 -3.58061 -224.858
2186 -1.92996 -3.5837 -245.388
2187 -1.93125 -3.58678 -265.929
2188 -1.93254 -3.58986 -286.48
2189 -1.93383 -3.59295 -307.042
2190 -1.93512 -3.59603 -327.616
2191 -1.93641 -3.59911 -348.2
2192 -1.9377 -3.60219 -368.795
2193 -1.93899 -3.60528 -389.401
2194 -1.94028 -3.60836 -410.017
2195 -1.94157 -3.61144 -430.645
2196 -1.94286 -3.61453 -451.283
2197 -1.94415 -3.61761 -471.933
2198 -1.94544 -3.62069 -492.593
2199 -1.94673 -3.62378 -513.264
2200 -1.94802 -3.62686 -533.946
2201 -1.94931 -3.62994 -554.639
2202 -1.9506 -3.63302 -575.342
2203 -1.95189 -3.63611 -596.057
2204 -1.95318 -3.63919 -616.782
2205 -1.95447 -3.64227 -637.518
2206 -1.95576 -3.64536 -658.266
2207 -1.95705 -3.64844 -679.024
2208 -1.95834 -3.65152 -699.792
2209 -1.95963 -3.65461 -720.572
2210 -1.96092 -3.65769 -741.363
2211 -1.96221 -3.66077 -762.164
2212 -1.9635 -3.66385 -782.976
2213 -1.96479 -3.66694 -803.8
2214 -1.96608 -3.67002 -824.634
2215 -1.96737 -3.6731 -845.479
2216 -1.96866 -3.67619 -866.334
2217 -1.96995 -3.67927 -887.201
2218 -1.97124 -3.68235 -908.079
2219 -1.97253 -3.68544 -928.967
2220 -1.97382 -3.68852 -949.866
2221 -1.97511 -3.6916 -970.776
2222 -1.9764 -3.69468 -991.697
2223 -1.97769 -3.69777 -1012.63
2224 -1.97898 -3.70085 -1033.57
2225 -1.98027 -3.70393 -1054.53
2226 -1.98156 -3.70702 -1075.49
2227 -1.98285 -3.7101 -1096.47
2228 -1.98414 -3.71318 -1117.45
2229 -1.98543 -3.71627 -1138.45
2230 -1.98672 -3.71935 -1159.46
2231 -1.98801 -3.72243 -1180.48
2232 -1.9893 -3.72551 -1201.5
2233 -1.99059 -3.7286 -1222.55
2234 -1.99188 -3.73168 -1243.6
2235 -1.99317 -3.73476 -1264.66
2236 -1.99446 -3.73785 -1285.73
2237 -1.99575 -3.74093 -1306.82
2238 -1.99704 -3.74401 -1327.91
2239 -1.99833 -3.7471 -1349.02
2240 -1.99962 -3.75018 -1370.13
2241 -2.00091 -3.75326 -1391.26
2242 -2.0022 -3.75634 -1412.4
2243 -2.00349 -3.75943 -1433.55
2244 -2.00478 -3.76251 -1454.71
2245 -2.00607 -3.76559 -1475.88
2246 -2.00736 -3.76868 -1497.06
2247 -2.00865 -3.77176 -1518.25
2248 -2.00994 -3.77484 -1539.46
2249 -2.01123 -3.77793 -1560.67
2250 -2.01252 -3.78101 -1581.9
2251 -2.01381 -3.78409 -1603.13
2252 -2.0151 -3.78717 -1624.38
2253 -2.01639 -3.79026 -1645.64
2254 -2.01768 -3.79334 -1666.91
2255 -2.01897 -3.79642 -1688.19
2256 -2.02026 -3.79951 -1709.48
2257 -2.02155 -3.80259 -1730.78
2258 -2.02284 -3.80567 -1752.09
2259 -2.02413 -3.80876 -1773.41
2260 -2.02542 -3.81184 -1794.75
2261 -2.02671 -3.81492 -1816.09
2262 -2.028 -3.818 -1837.45
2263 -2.02929 -3.82109 -1858.81
2264 -2.03058 -3.82417 -1880.19
2265 -2.03187 -3.82725 -1901.58
2266 -2.03316 -3.83034 -1922.98
2267 -2.03445 -3.83342 -1944.39
2268 -2.03574 -3.8365 -1965.81
2269 -2.03703 -3.83959 -1987.24
2270 -2.03832 -3.84267 -2008.68
2271 -2.03961 -3.84575 -2030.14
2272 -2.0409 -3.84883 -2051.6
2273 -2.04219 -3.85192 -2073.08
2274 -2.04348 -3.855 -2094.56
2275 -2.04477 -3.85808 -2116.06
2276 -2.04606 -3.86117 -2137.57
2277 -2.04735 -3.86425 -2159.09
2278 -2.04864 -3.86733 -2180.62
2279 -2.04993 -3.87042 -2202.16
2280 -2.05122 -3.8735 -2223.71
2281 -2.05251 -3.87658 -2245.27
2282 -2.0538 -3.87966 -2266.84
2283 -2.05509 -3.88275 -2288.43
2284 -2.05638 -3.88583 -2310.02
2285 -2.05767 -3.88891 -2331.63
2286 -2.05896 -3.892 -2353.24
2287 -2.06025 -3.89508 -2374.87
2288 -2.06154 -3.89816 -2396.51
2289 -2.06283 -3.90125 -2418.16
2290 -2.06412 -3.90433 -2439.82
2291 -2.06541 -3.90741 -2461.49
2292 -2.0667 -3.91049 -2483.17
2293 -2.06799 -3.91358 -2504.86
2294 -2.06928 -3.91666 -2526.57
2295 -2.07057 -3.91974 -2548.28
2296 -2.07186 -3.92283 -2570.01
2297 -2.07315 -3.92591 -2591.74
2298 -2.07444 -3.92899 -2613.49
2299 -2.07573 -3.93208 -2635.25
2300 -2.07702 -3.93516 -2657.02
2301 -2.07831 -3.93824 -2678.8
2302 -2.0796 -3.94132 -2700.59
2303 -2.08089 -3.94441 -2722.39
2304 -2.08218 -3.94749 -2744.2
2305 -2.08347 -3.95057 -2766.02
2306 -2.08476 -3.95366 -2787.86
2307 -2.08605 -3.95674 -2809.7
2308 -2.08734 -3.95982 -2831.56
2309 -2.08863 -3.96291 -2853.42
2310 -2.08992 -3.96599 -2875.3
2311 -2.09121 -3.96907 -2897.19
2312 -2.0925 -3.97215 -2919.09
2313 -2.09379 -3.97524 -2941
2314 -2.09508 -3.97832 -2962.92
2315 -2.09637 -3.9814 -2984.85
2316 -2.09766 -3.98449 -3006.79
2317 -2.09895 -3.98757 -3028.75
2318 -2.10024 -3.99065 -3050.71
2319 -2.10153 -3.99374 -3072.68
2320 -2.10282 -3.99682 -3094.67
2321 -2.10411 -3.9999 -3116.67
2322 -2.1054 -4.00298 -3138.67
2323 -2.10669 -4.00607 -3160.69
2324 -2.10798 -4.00915 -3182.72
2325 -2.10927 -4.01223 -3204.76
2326 -2.11056 -4.01532 -3226.81
2327 -2.11185 -4.0184 -3248.88
2328 -2.11314 -4.02148 -3270.95
2329 -2.11443 -4.02457 -3293.03
2330 -2.11572 -4.02765 -3315.13
2331 -2.11701 -4.03073 -3337.23
2332 -2.1183 -4.03381 -3359.35
2333 -2.11959 -4.0369 -3381.48
2334 -2.12088 -4.03998 -3403.61
2335 -2.12217 -4.04306 -3425.76
2336 -2.12346 -4.04615 -3447.92
2337 -2.12475 -4.04923 -3470.09
2338 -2.12604 -4.05231 -3492.28
2339 -2.12733 -4.0554 -3514.47
2340 -2.12862 -4.05848 -3536.67
2341 -2.12991 -4.06156 -3558.89
2342 -2.1312 -4.06464 -3581.11
2343 -2.13249 -4.06773 -3603.35
2344 -2.13378 -4.07081 -3625.59
2345 -2.13507 -4.07389 -3647.85
2346 -2.13636 -4.07698 -3670.12
2347 -2.13765 -4.08006 -3692.4
2348 -2.13894 -4.08314 -3714.69
2349 -2.14023 -4.08623 -3736.99
2350 -2.14152 -4.08931 -3759.3
2351 -2.14281 -4.09239 -3781.63
2352 -2.1441 -4.09547 -3803.96
2353 -2.14539 -4.09856 -3826.3
2354 -2.14668 -4.10164 -3848.66
2355 -2.14797 -4.10472 -3871.03
2356 1.05463 2.39144 0.224617
2357 1.05988 2.45879 0.145528
2358 1.11368 2.51086 0.207277
2359 1.11239 2.50778 -22.2025
2360 1.1111 2.50469 -44.6231
2361 1.10981 2.50161 -67.0546
2362 1.10852 2.49853 -89.497
2363 1.10723 2.49544 -111.95
2364 1.10594 2.49236 -134.414
2365 1.10465 2.48928 -156.889
2366 1.10336 2.4862 -179.375
2367 1.10207 2.48311 -201.872
2368 1.10078 2.48003 -224.379
2369 1.09949 2.47695 -246.898
2370 1.0982 2.47386 -269.427
2371 1.09691 2.47078 -291.967
2372 1.09562 2.4677 -314.518
2373 1.09433 2.46461 -337.08
2374 1.09304 2.46153 -359.653
2375 1.09175 2.45845 -382.237
2376 1.09046 2.45537 -404.831
2377 1.08917 2.45228 -427.437
2378 1.08788 2.4492 -450.053
2379 1.08659 2.44612 -472.68
2380 1.0853 2.44303 -495.318
2381 1.08401 2.43995 -517.967
2382 1.08272 2.43687 -540.627
2383 1.08143 2.43378 -563.297
2384 1.08014 2.4307 -585.979
2385 1.07885 2.42762 -608.671
2386 1.07756 2.42454 -631.374
2387 1.07627 2.42145 -654.088
2388 1.07498 2.41837 -676.813
2389 1.07369 2.41529 -699.549
2390 1.0724 2.4122 -722.296
2391 1.07111 2.40912 -745.053
2392 1.06982 2.40604 -767.821
2393 1.06853 2.40295 -790.601
2394 1.06724 2.39987 -813.391
2395 1.06595 2.39679 -836.192
2396 1.06466 2.39371 -859.004
2397 1.06337 2.39062 -881.826
2398 1.06208 2.38754 -904.66
2399 1.06079 2.38446 -927.504
2400 1.0595 2.38137 -950.36
2401 1.05821 2.37829 -973.226
2402 1.05692 2.37521 -996.103
2403 1.05563 2.37212 -1018.99
2404 1.05434 2.36904 -1041.89
2405 1.05305 2.36596 -1064.8
2406 1.05176 2.36288 -1087.72
2407 1.05047 2.35979 -1110.65
2408 1.04918 2.35671 -1133.59
2409 1.04789 2.35363 -1156.55
2410 1.0466 2.35054 -1179.51
2411 1.04531 2.34746 -1202.49
2412 1.04402 2.34438 -1225.47
2413 1.04273 2.34129 -1248.47
2414 1.04144 2.33821 -1271.48
2415 1.04015 2.33513 -1294.49
2416 1.03886 2.33205 -1317.52
2417 1.03757 2.32896 -1340.56
2418 1.03628 2.32588 -1363.61
2419 1.03499 2.3228 -1386.68
2420 1.0337 2.31971 -1409.75
2421 1.03241 2.31663 -1432.83
2422 1.03112 2.31355 -1455.93
2423 1.02983 2.31046 -1479.03
2424 1.02854 2.30738 -1502.15
2425 1.02725 2.3043 -1525.27
2426 1.02596 2.30122 -1548.41
2427 1.02467 2.29813 -1571.56
2428 1.02338 2.29505 -1594.72
2429 1.02209 2.29197 -1617.89
2430 1.0208 2.28888 -1641.07
2431 1.01951 2.2858 -1664.26
2432 1.01822 2.28272 -1687.47
2433 1.01693 2.27963 -1710.68
2434 1.01564 2.27655 -1733.91
2435 1.01435 2.27347 -1757.14
2436 1.01306 2.27039 -1780.39
2437 1.01177 2.2673 -1803.65
2438 1.01048 2.26422 -1826.91
2439 1.00919 2.26114 -1850.19
2440 1.0079 2.25805 -1873.48
2441 1.00661 2.25497 -1896.78
2442 1.00532 2.25189 -1920.1
2443 1.00403 2.2488 -1943.42
2444 1.00274 2.24572 -1966.75
2445 1.00145 2.24264 -1990.1
2446 1.00016 2.23956 -2013.45
2447 0.99887 2.23647 -2036.82
2448 0.99758 2.23339 -2060.19
2449 0.99629 2.23031 -2083.58
2450 0.995 2.22722 -2106.98
2451 0.99371 2.22414 -2130.39
2452 0.99242 2.22106 -2153.81
2453 0.99113 2.21797 -2177.24
2454 0.98984 2.21489 -2200.68
2455 0.98855 2.21181 -2224.14
2456 0.98726 2.20873 -2247.6
2457 0.98597 2.20564 -2271.08
2458 0.98468 2.20256 -2294.56
2459 0.98339 2.19948 -2318.06
2460 0.9821 2.19639 -2341.57
2461 0.98081 2.19331 -2365.08
2462 0.97952 2.19023 -2388.61
2463 0.97823 2.18714 -2412.15
2464 0.97694 2.18406 -2435.7
2465 0.97565 2.18098 -2459.27
2466 0.97436 2.1779 -2482.84
2467 0.97307 2.17481 -2506.42
2468 0.97178 2.17173 -2530.02
2469 5.1317 5.19651 0.105841
2470 5.13041 5.19343 -23.5102
2471 5.12912 5.19034 -47.1371
2472 5.12783 5.18726 -70.7748
2473 5.12654 5.18418 -94.4234
2474 5.87761 4.02877 2.38691
2475 5.99472 3.87079 2.55082
2476 6.14853 3.70594 2.69089
2477 6.28958 3.54379 2.81945
2478 6.42497 3.37094 2.96985
2479 6.55685 3.20729 3.08681
2480 6.70712 3.05185 3.18381
2481 6.83348 2.89409 3.28282
2482 6.96132 2.73536 3.38393
2483 7.11384 2.55369 3.45382
2484 7.23453 2.40193 3.51453
2485 7.37354 2.24473 3.56712
2486 7.50249 2.08833 3.60744
2487 7.63899 1.92732 3.63954
2488 7.77069 1.77195 3.65896
2489 7.90278 1.61354 3.6705
2490 8.03862 1.42883 3.66911
2491 8.18434 1.26736 3.65741
2492 8.30358 1.11892 3.63228
2493 8.42956 0.966514 3.59807
2494 8.42827 0.963431 -20.2788
2495 8.73408 0.666146 3.47935
2496 8.85922 0.508642 3.42587
2497 8.98261 0.352172 3.34855
2498 9.09012 0.196746 3.2723
2499 9.19897 0.0435916 3.18419
2500 9.19768 0.0405086 -20.7578
2501 9.42072 -0.210449 3.0033
2502 9.55074 -0.361939 2.87583
2503 9.54945 -0.365022 -21.0988
2504 9.54816 -0.368105 -45.0843
2505 9.90992 -0.811738 2.43137
2506 10.0122 -0.952532 2.28157
2507 10.1633 -1.11921 2.10209
2508 10.2732 -1.25965 1.93462
2509 10.3804 -1.39483 1.73533
2510 10.5008 -1.5381 1.51537
2511 10.6341 -1.68687 1.30097
2512 10.741 -1.83548 1.08282
2513 10.8581 -1.97588 0.844012
2514 10.9806 -2.12364 0.589719
2515 10.9793 -2.12672 -23.5153
2516 10.978 -2.12981 -47.6312
2517 10.9767 -2.13289 -71.758
2518 10.9754 -2.13597 -95.8956
2519 10.9741 -2.13906 -120.044
2520 10.9729 -2.14214 -144.203
2521 10.9716 -2.14522 -168.374
2522 10.9703 -2.1483 -192.555
2523 10.969 -2.15139 -216.747
2524 10.9677 -2.15447 -240.95
2525 10.9664 -2.15755 -265.163
2526 10.9651 -2.16064 -289.388
2527 10.9638 -2.16372 -313.623
2528 10.9625 -2.1668 -337.87
2529 10.9612 -2.16989 -362.127
2530 10.96 -2.17297 -386.395
2531 10.9587 -2.17605 -410.674
2532 10.9574 -2.17913 -434.963
2533 10.9561 -2.18222 -459.264
2534 10.9548 -2.1853 -483.576
2535 10.9535 -2.18838 -507.898
2536 10.9522 -2.19147 -532.231
2537 10.9509 -2.19455 -556.575
2538 10.9496 -2.19763 -580.93
2539 10.9483 -2.20072 -605.296
2540 10.9471 -2.2038 -629.673
2541 10.9458 -2.20688 -654.06
2542 10.9445 -2.20996 -678.459
2543 10.9432 -2.21305 -702.868
2544 10.9419 -2.21613 -727.288
2545 10.9406 -2.21921 -751.719
2546 10.9393 -2.2223 -776.161
2547 10.938 -2.22538 -800.614
2548 10.9367 -2.22846 -825.078
2549 10.9354 -2.23155 -849.552
2550 10.9342 -2.23463 -874.038
2551 10.9329 -2.23771 -898.534
2552 10.9316 -2.24079 -923.041
2553 10.9303 -2.24388 -947.559
2554 10.929 -2.24696 -972.088
2555 10.9277 -2.25004 -996.628
2556 10.9264 -2.25313 -1021.18
2557 10.9251 -2.25621 -1045.74
2558 10.9238 -2.25929 -1070.31
2559 10.9225 -2.26238 -1094.9
2560 10.9213 -2.26546 -1119.49
2561 10.92 -2.26854 -1144.09
2562 10.9187 -2.27162 -1168.71
2563 10.9174 -2.27471 -1193.34
2564 10.9161 -2.27779 -1217.97
2565 10.9148 -2.28087 -1242.62
2566 10.9135 -2.28396 -1267.28
2567 10.9122 -2.28704 -1291.95
2568 10.9109 -2.29012 -1316.63
2569 10.9096 -2.29321 -1341.32
2570 10.9084 -2.29629 -1366.03
2571 10.9071 -2.29937 -1390.74
2572 10.9058 -2.30245 -1415.47
2573 10.9045 -2.30554 -1440.2
2574 10.9032 -2.30862 -1464.95
2575 10.9019 -2.3117 -1489.7
2576 10.9006 -2.31479 -1514.47
2577 10.8993 -2.31787 -1539.25
2578 10.898 -2.32095 -1564.04
2579 10.8967 -2.32404 -1588.84
